step   30400 | total 64.435 | gen 1.286 | disc 0.135 | disc_acc 0.960 | rep 0.109 | mtok 24267 | util 0.770 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.03 step/s | mem 12.7GB
step   30500 | total 63.214 | gen 1.262 | disc 0.135 | disc_acc 0.960 | rep 0.109 | mtok 24005 | util 0.759 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.03 step/s | mem 12.7GB
step   30600 | total 62.988 | gen 1.257 | disc 0.134 | disc_acc 0.960 | rep 0.110 | mtok 24156 | util 0.760 | lr_m 4.87e-04 | lr_c 4.87e-05 | 3.86 step/s | mem 12.7GB
step   30700 | total 64.359 | gen 1.284 | disc 0.135 | disc_acc 0.959 | rep 0.111 | mtok 24292 | util 0.765 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.01 step/s | mem 12.7GB
step   30800 | total 64.236 | gen 1.282 | disc 0.136 | disc_acc 0.959 | rep 0.111 | mtok 24262 | util 0.767 | lr_m 4.87e-04 | lr_c 4.87e-05 | 3.89 step/s | mem 12.7GB
step   30900 | total 64.119 | gen 1.280 | disc 0.134 | disc_acc 0.960 | rep 0.111 | mtok 24275 | util 0.758 | lr_m 4.87e-04 | lr_c 4.87e-05 | 3.94 step/s | mem 12.7GB
step   31000 | total 63.930 | gen 1.276 | disc 0.137 | disc_acc 0.959 | rep 0.110 | mtok 23326 | util 0.744 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.00 step/s | mem 12.7GB
step   31100 | total 63.544 | gen 1.268 | disc 0.135 | disc_acc 0.959 | rep 0.110 | mtok 23954 | util 0.764 | lr_m 4.87e-04 | lr_c 4.87e-05 | 3.96 step/s | mem 12.7GB
step   31200 | total 65.697 | gen 1.311 | disc 0.139 | disc_acc 0.957 | rep 0.110 | mtok 24091 | util 0.800 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.00 step/s | mem 12.7GB
step   31300 | total 63.918 | gen 1.276 | disc 0.135 | disc_acc 0.959 | rep 0.108 | mtok 24245 | util 0.781 | lr_m 4.87e-04 | lr_c 4.87e-05 | 4.01 step/s | mem 12.7GB
step   31400 | total 66.290 | gen 1.323 | disc 0.138 | disc_acc 0.958 | rep 0.112 | mtok 24270 | util 0.787 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.02 step/s | mem 12.7GB
step   31500 | total 65.363 | gen 1.304 | disc 0.139 | disc_acc 0.957 | rep 0.109 | mtok 23842 | util 0.812 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.01 step/s | mem 12.7GB
step   31600 | total 64.110 | gen 1.280 | disc 0.133 | disc_acc 0.960 | rep 0.109 | mtok 24564 | util 0.779 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.95 step/s | mem 12.7GB
step   31700 | total 62.665 | gen 1.251 | disc 0.131 | disc_acc 0.961 | rep 0.107 | mtok 25007 | util 0.775 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.01 step/s | mem 12.7GB
step   31800 | total 61.525 | gen 1.228 | disc 0.131 | disc_acc 0.961 | rep 0.107 | mtok 25129 | util 0.774 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.01 step/s | mem 12.7GB
step   31900 | total 64.654 | gen 1.290 | disc 0.135 | disc_acc 0.959 | rep 0.110 | mtok 24109 | util 0.758 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.01 step/s | mem 12.7GB
step   32000 | total 65.019 | gen 1.298 | disc 0.136 | disc_acc 0.959 | rep 0.111 | mtok 23937 | util 0.762 | lr_m 4.86e-04 | lr_c 4.86e-05 | 4.00 step/s | mem 12.7GB
step   32100 | total 65.000 | gen 1.297 | disc 0.136 | disc_acc 0.959 | rep 0.110 | mtok 24041 | util 0.767 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.99 step/s | mem 12.7GB
step   32200 | total 65.939 | gen 1.316 | disc 0.138 | disc_acc 0.958 | rep 0.110 | mtok 23952 | util 0.798 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.84 step/s | mem 12.7GB
step   32300 | total 63.023 | gen 1.258 | disc 0.136 | disc_acc 0.959 | rep 0.108 | mtok 24055 | util 0.787 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.98 step/s | mem 12.7GB
step   32400 | total 62.055 | gen 1.238 | disc 0.135 | disc_acc 0.960 | rep 0.107 | mtok 24278 | util 0.769 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.89 step/s | mem 12.7GB
step   32500 | total 65.120 | gen 1.300 | disc 0.136 | disc_acc 0.959 | rep 0.111 | mtok 23765 | util 0.759 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.93 step/s | mem 12.7GB
step   32600 | total 62.671 | gen 1.251 | disc 0.134 | disc_acc 0.960 | rep 0.108 | mtok 24778 | util 0.792 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.98 step/s | mem 12.7GB
step   32700 | total 62.506 | gen 1.247 | disc 0.134 | disc_acc 0.960 | rep 0.107 | mtok 24794 | util 0.794 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.93 step/s | mem 12.7GB
step   32800 | total 62.573 | gen 1.249 | disc 0.134 | disc_acc 0.960 | rep 0.107 | mtok 24776 | util 0.796 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.98 step/s | mem 12.7GB
step   32900 | total 62.541 | gen 1.248 | disc 0.135 | disc_acc 0.959 | rep 0.107 | mtok 24729 | util 0.795 | lr_m 4.86e-04 | lr_c 4.86e-05 | 3.98 step/s | mem 12.7GB
step   33000 | total 61.893 | gen 1.235 | disc 0.133 | disc_acc 0.960 | rep 0.106 | mtok 24611 | util 0.789 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.98 step/s | mem 12.7GB
step   33100 | total 61.978 | gen 1.237 | disc 0.133 | disc_acc 0.960 | rep 0.106 | mtok 24691 | util 0.789 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.97 step/s | mem 12.7GB
step   33200 | total 61.952 | gen 1.236 | disc 0.134 | disc_acc 0.960 | rep 0.106 | mtok 24725 | util 0.790 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.93 step/s | mem 12.7GB
step   33300 | total 62.142 | gen 1.240 | disc 0.133 | disc_acc 0.960 | rep 0.106 | mtok 24768 | util 0.790 | lr_m 4.85e-04 | lr_c 4.85e-05 | 4.00 step/s | mem 12.7GB
step   33400 | total 62.368 | gen 1.245 | disc 0.134 | disc_acc 0.960 | rep 0.107 | mtok 24781 | util 0.793 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.99 step/s | mem 12.7GB
step   33500 | total 61.611 | gen 1.230 | disc 0.133 | disc_acc 0.960 | rep 0.106 | mtok 24826 | util 0.793 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.99 step/s | mem 12.7GB
step   33600 | total 77.163 | gen 1.540 | disc 0.146 | disc_acc 0.955 | rep 0.135 | mtok 24913 | util 0.744 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.99 step/s | mem 12.7GB
step   33700 | total 77.509 | gen 1.547 | disc 0.148 | disc_acc 0.956 | rep 0.138 | mtok 24954 | util 0.717 | lr_m 4.85e-04 | lr_c 4.85e-05 | 4.00 step/s | mem 12.7GB
step   33800 | total 76.112 | gen 1.519 | disc 0.150 | disc_acc 0.955 | rep 0.135 | mtok 24812 | util 0.735 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.91 step/s | mem 12.7GB
step   33900 | total 76.476 | gen 1.526 | disc 0.154 | disc_acc 0.953 | rep 0.136 | mtok 24791 | util 0.737 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.96 step/s | mem 12.7GB
step   34000 | total 76.158 | gen 1.520 | disc 0.149 | disc_acc 0.955 | rep 0.136 | mtok 25017 | util 0.726 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.99 step/s | mem 12.7GB
step   34100 | total 74.338 | gen 1.484 | disc 0.153 | disc_acc 0.954 | rep 0.132 | mtok 24740 | util 0.731 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.88 step/s | mem 12.7GB
step   34200 | total 71.490 | gen 1.427 | disc 0.147 | disc_acc 0.956 | rep 0.130 | mtok 25041 | util 0.711 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.93 step/s | mem 12.7GB
step   34300 | total 73.428 | gen 1.465 | disc 0.155 | disc_acc 0.953 | rep 0.133 | mtok 24771 | util 0.727 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.93 step/s | mem 12.7GB
step   34400 | total 81.661 | gen 1.630 | disc 0.179 | disc_acc 0.944 | rep 0.144 | mtok 24063 | util 0.790 | lr_m 4.85e-04 | lr_c 4.85e-05 | 3.97 step/s | mem 12.7GB
step   34500 | total 74.045 | gen 1.478 | disc 0.159 | disc_acc 0.953 | rep 0.135 | mtok 24706 | util 0.714 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.97 step/s | mem 12.7GB
step   34600 | total 91.157 | gen 1.820 | disc 0.180 | disc_acc 0.941 | rep 0.150 | mtok 23747 | util 0.797 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.96 step/s | mem 12.7GB
step   34700 | total 81.587 | gen 1.628 | disc 0.163 | disc_acc 0.948 | rep 0.140 | mtok 23967 | util 0.774 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.97 step/s | mem 12.7GB
step   34800 | total 77.629 | gen 1.549 | disc 0.160 | disc_acc 0.949 | rep 0.136 | mtok 23876 | util 0.767 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.92 step/s | mem 12.7GB
step   34900 | total 77.615 | gen 1.549 | disc 0.158 | disc_acc 0.950 | rep 0.137 | mtok 23468 | util 0.740 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.99 step/s | mem 12.7GB
step   35000 | total 76.933 | gen 1.536 | disc 0.153 | disc_acc 0.952 | rep 0.135 | mtok 23368 | util 0.727 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.99 step/s | mem 12.7GB
[Val] step 35000 | val/gen_loss=1.5754 | val/disc_loss=0.1646 | val/total_loss=78.9341 | val/disc_acc=0.9497 | val/patch_util=0.7531
step   35100 | total 76.817 | gen 1.533 | disc 0.153 | disc_acc 0.953 | rep 0.130 | mtok 22911 | util 0.716 | lr_m 4.84e-04 | lr_c 4.84e-05 | 0.60 step/s | mem 12.7GB
step   35200 | total 77.635 | gen 1.550 | disc 0.145 | disc_acc 0.956 | rep 0.133 | mtok 23376 | util 0.688 | lr_m 4.84e-04 | lr_c 4.84e-05 | 4.06 step/s | mem 12.7GB
step   35300 | total 76.955 | gen 1.536 | disc 0.149 | disc_acc 0.954 | rep 0.130 | mtok 23246 | util 0.705 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.99 step/s | mem 12.7GB
step   35400 | total 76.955 | gen 1.536 | disc 0.153 | disc_acc 0.952 | rep 0.131 | mtok 23099 | util 0.718 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.96 step/s | mem 12.7GB
step   35500 | total 75.287 | gen 1.503 | disc 0.146 | disc_acc 0.956 | rep 0.127 | mtok 23329 | util 0.705 | lr_m 4.84e-04 | lr_c 4.84e-05 | 4.05 step/s | mem 12.7GB
step   35600 | total 75.780 | gen 1.513 | disc 0.151 | disc_acc 0.953 | rep 0.129 | mtok 23062 | util 0.719 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.94 step/s | mem 12.7GB
step   35700 | total 75.582 | gen 1.509 | disc 0.155 | disc_acc 0.952 | rep 0.127 | mtok 22995 | util 0.738 | lr_m 4.84e-04 | lr_c 4.84e-05 | 4.03 step/s | mem 12.7GB
step   35800 | total 73.716 | gen 1.471 | disc 0.148 | disc_acc 0.955 | rep 0.123 | mtok 22802 | util 0.710 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.98 step/s | mem 12.7GB
step   35900 | total 73.681 | gen 1.471 | disc 0.148 | disc_acc 0.955 | rep 0.124 | mtok 22981 | util 0.707 | lr_m 4.84e-04 | lr_c 4.84e-05 | 3.97 step/s | mem 12.7GB
step   36000 | total 75.416 | gen 1.505 | disc 0.151 | disc_acc 0.954 | rep 0.129 | mtok 23076 | util 0.711 | lr_m 4.84e-04 | lr_c 4.84e-05 | 4.03 step/s | mem 12.7GB
step   36100 | total 74.290 | gen 1.483 | disc 0.146 | disc_acc 0.956 | rep 0.129 | mtok 23381 | util 0.697 | lr_m 4.83e-04 | lr_c 4.83e-05 | 4.02 step/s | mem 12.7GB
step   36200 | total 75.697 | gen 1.511 | disc 0.147 | disc_acc 0.955 | rep 0.131 | mtok 23509 | util 0.702 | lr_m 4.83e-04 | lr_c 4.83e-05 | 4.01 step/s | mem 12.7GB
step   36300 | total 71.453 | gen 1.426 | disc 0.152 | disc_acc 0.954 | rep 0.119 | mtok 22803 | util 0.735 | lr_m 4.83e-04 | lr_c 4.83e-05 | 4.00 step/s | mem 12.7GB
step   36400 | total 74.309 | gen 1.483 | disc 0.148 | disc_acc 0.955 | rep 0.126 | mtok 23094 | util 0.712 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.99 step/s | mem 12.7GB
step   36500 | total 74.873 | gen 1.494 | disc 0.149 | disc_acc 0.955 | rep 0.128 | mtok 23255 | util 0.714 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.94 step/s | mem 12.7GB
step   36600 | total 73.005 | gen 1.457 | disc 0.141 | disc_acc 0.958 | rep 0.127 | mtok 23323 | util 0.686 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.98 step/s | mem 12.7GB
step   36700 | total 69.194 | gen 1.381 | disc 0.148 | disc_acc 0.956 | rep 0.114 | mtok 22799 | util 0.745 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.98 step/s | mem 12.7GB
step   36800 | total 74.468 | gen 1.486 | disc 0.147 | disc_acc 0.955 | rep 0.128 | mtok 23385 | util 0.705 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.97 step/s | mem 12.7GB
step   36900 | total 74.505 | gen 1.487 | disc 0.148 | disc_acc 0.955 | rep 0.128 | mtok 23305 | util 0.704 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.93 step/s | mem 12.7GB
step   37000 | total 75.104 | gen 1.499 | disc 0.147 | disc_acc 0.955 | rep 0.128 | mtok 22875 | util 0.691 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.89 step/s | mem 12.7GB
step   37100 | total 74.300 | gen 1.483 | disc 0.143 | disc_acc 0.957 | rep 0.129 | mtok 23019 | util 0.675 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.98 step/s | mem 12.7GB
step   37200 | total 73.441 | gen 1.466 | disc 0.145 | disc_acc 0.956 | rep 0.128 | mtok 22922 | util 0.684 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.88 step/s | mem 12.7GB
step   37300 | total 73.869 | gen 1.474 | disc 0.149 | disc_acc 0.955 | rep 0.127 | mtok 22832 | util 0.704 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.98 step/s | mem 12.7GB
step   37400 | total 73.460 | gen 1.466 | disc 0.146 | disc_acc 0.955 | rep 0.126 | mtok 24103 | util 0.725 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.93 step/s | mem 12.7GB
step   37500 | total 72.063 | gen 1.438 | disc 0.161 | disc_acc 0.948 | rep 0.112 | mtok 21703 | util 0.811 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.93 step/s | mem 12.7GB
step   37600 | total 71.627 | gen 1.429 | disc 0.161 | disc_acc 0.949 | rep 0.110 | mtok 21048 | util 0.798 | lr_m 4.83e-04 | lr_c 4.83e-05 | 3.99 step/s | mem 12.7GB
step   37700 | total 69.429 | gen 1.385 | disc 0.156 | disc_acc 0.950 | rep 0.106 | mtok 20524 | util 0.791 | lr_m 4.82e-04 | lr_c 4.82e-05 | 4.00 step/s | mem 12.7GB
step   37800 | total 69.354 | gen 1.384 | disc 0.157 | disc_acc 0.950 | rep 0.106 | mtok 20261 | util 0.790 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.99 step/s | mem 12.7GB
step   37900 | total 68.053 | gen 1.358 | disc 0.156 | disc_acc 0.950 | rep 0.104 | mtok 19770 | util 0.781 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.99 step/s | mem 12.7GB
step   38000 | total 67.139 | gen 1.340 | disc 0.154 | disc_acc 0.951 | rep 0.102 | mtok 19656 | util 0.773 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.99 step/s | mem 12.7GB
step   38100 | total 64.753 | gen 1.292 | disc 0.152 | disc_acc 0.951 | rep 0.098 | mtok 19100 | util 0.774 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.95 step/s | mem 12.7GB
step   38200 | total 64.131 | gen 1.280 | disc 0.149 | disc_acc 0.952 | rep 0.097 | mtok 18863 | util 0.767 | lr_m 4.82e-04 | lr_c 4.82e-05 | 4.00 step/s | mem 12.7GB
step   38300 | total 61.125 | gen 1.220 | disc 0.145 | disc_acc 0.954 | rep 0.092 | mtok 18457 | util 0.770 | lr_m 4.82e-04 | lr_c 4.82e-05 | 4.01 step/s | mem 12.7GB
step   38400 | total 62.458 | gen 1.246 | disc 0.147 | disc_acc 0.953 | rep 0.094 | mtok 18940 | util 0.770 | lr_m 4.82e-04 | lr_c 4.82e-05 | 4.00 step/s | mem 12.7GB
step   38500 | total 63.530 | gen 1.268 | disc 0.150 | disc_acc 0.952 | rep 0.097 | mtok 19228 | util 0.772 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.94 step/s | mem 12.7GB
step   38600 | total 61.442 | gen 1.226 | disc 0.143 | disc_acc 0.954 | rep 0.093 | mtok 18853 | util 0.768 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.94 step/s | mem 12.7GB
step   38700 | total 62.023 | gen 1.238 | disc 0.146 | disc_acc 0.953 | rep 0.095 | mtok 19410 | util 0.771 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.94 step/s | mem 12.7GB
step   38800 | total 72.234 | gen 1.442 | disc 0.151 | disc_acc 0.952 | rep 0.111 | mtok 21280 | util 0.758 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.95 step/s | mem 12.7GB
step   38900 | total 81.507 | gen 1.627 | disc 0.152 | disc_acc 0.953 | rep 0.128 | mtok 23302 | util 0.736 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.93 step/s | mem 12.7GB
step   39000 | total 79.740 | gen 1.592 | disc 0.151 | disc_acc 0.953 | rep 0.127 | mtok 23249 | util 0.736 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.93 step/s | mem 12.7GB
step   39100 | total 78.967 | gen 1.576 | disc 0.150 | disc_acc 0.953 | rep 0.126 | mtok 23255 | util 0.736 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.93 step/s | mem 12.7GB
step   39200 | total 79.140 | gen 1.580 | disc 0.152 | disc_acc 0.953 | rep 0.127 | mtok 23265 | util 0.737 | lr_m 4.82e-04 | lr_c 4.82e-05 | 3.98 step/s | mem 12.7GB
step   39300 | total 79.721 | gen 1.591 | disc 0.149 | disc_acc 0.954 | rep 0.127 | mtok 23449 | util 0.732 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.98 step/s | mem 12.7GB
step   39400 | total 78.290 | gen 1.563 | disc 0.148 | disc_acc 0.954 | rep 0.126 | mtok 23354 | util 0.728 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.99 step/s | mem 12.7GB
step   39500 | total 77.190 | gen 1.541 | disc 0.146 | disc_acc 0.955 | rep 0.124 | mtok 23594 | util 0.729 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.99 step/s | mem 12.7GB
step   39600 | total 77.879 | gen 1.555 | disc 0.149 | disc_acc 0.954 | rep 0.125 | mtok 23296 | util 0.735 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.99 step/s | mem 12.7GB
step   39700 | total 78.827 | gen 1.574 | disc 0.150 | disc_acc 0.953 | rep 0.127 | mtok 23231 | util 0.735 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.92 step/s | mem 12.7GB
step   39800 | total 77.286 | gen 1.543 | disc 0.148 | disc_acc 0.954 | rep 0.125 | mtok 23279 | util 0.735 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.99 step/s | mem 12.7GB
step   39900 | total 78.806 | gen 1.573 | disc 0.150 | disc_acc 0.953 | rep 0.127 | mtok 23178 | util 0.731 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.99 step/s | mem 12.7GB
step   40000 | total 78.579 | gen 1.569 | disc 0.148 | disc_acc 0.954 | rep 0.126 | mtok 23308 | util 0.728 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.98 step/s | mem 12.7GB
[Val] step 40000 | val/gen_loss=1.4042 | val/disc_loss=0.1554 | val/total_loss=70.3678 | val/disc_acc=0.9535 | val/patch_util=0.7531
step   40100 | total 76.645 | gen 1.530 | disc 0.147 | disc_acc 0.955 | rep 0.124 | mtok 23475 | util 0.729 | lr_m 4.81e-04 | lr_c 4.81e-05 | 0.59 step/s | mem 12.7GB
step   40200 | total 76.102 | gen 1.519 | disc 0.148 | disc_acc 0.954 | rep 0.123 | mtok 23383 | util 0.729 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.98 step/s | mem 12.7GB
step   40300 | total 77.808 | gen 1.553 | disc 0.150 | disc_acc 0.953 | rep 0.125 | mtok 23086 | util 0.735 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.93 step/s | mem 12.7GB
step   40400 | total 77.084 | gen 1.539 | disc 0.149 | disc_acc 0.954 | rep 0.125 | mtok 23334 | util 0.739 | lr_m 4.81e-04 | lr_c 4.81e-05 | 4.03 step/s | mem 12.7GB
step   40500 | total 77.616 | gen 1.549 | disc 0.150 | disc_acc 0.954 | rep 0.125 | mtok 23135 | util 0.735 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.96 step/s | mem 12.7GB
step   40600 | total 77.989 | gen 1.557 | disc 0.147 | disc_acc 0.954 | rep 0.126 | mtok 23400 | util 0.733 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.96 step/s | mem 12.7GB
step   40700 | total 76.302 | gen 1.523 | disc 0.147 | disc_acc 0.955 | rep 0.123 | mtok 23278 | util 0.726 | lr_m 4.81e-04 | lr_c 4.81e-05 | 4.01 step/s | mem 12.7GB
step   40800 | total 75.141 | gen 1.500 | disc 0.147 | disc_acc 0.955 | rep 0.122 | mtok 23474 | util 0.733 | lr_m 4.81e-04 | lr_c 4.81e-05 | 3.95 step/s | mem 12.7GB
step   40900 | total 76.865 | gen 1.534 | disc 0.149 | disc_acc 0.954 | rep 0.124 | mtok 23262 | util 0.739 | lr_m 4.80e-04 | lr_c 4.80e-05 | 4.00 step/s | mem 12.7GB
step   41000 | total 77.063 | gen 1.538 | disc 0.148 | disc_acc 0.954 | rep 0.125 | mtok 23257 | util 0.738 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.99 step/s | mem 12.7GB
step   41100 | total 77.242 | gen 1.542 | disc 0.149 | disc_acc 0.954 | rep 0.125 | mtok 23216 | util 0.734 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.98 step/s | mem 12.7GB
step   41200 | total 77.443 | gen 1.546 | disc 0.147 | disc_acc 0.954 | rep 0.125 | mtok 23275 | util 0.730 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.98 step/s | mem 12.7GB
step   41300 | total 75.909 | gen 1.515 | disc 0.146 | disc_acc 0.956 | rep 0.123 | mtok 23448 | util 0.726 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.98 step/s | mem 12.7GB
step   41400 | total 74.574 | gen 1.489 | disc 0.147 | disc_acc 0.955 | rep 0.122 | mtok 23323 | util 0.730 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.93 step/s | mem 12.7GB
step   41500 | total 76.941 | gen 1.536 | disc 0.149 | disc_acc 0.954 | rep 0.124 | mtok 23201 | util 0.738 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.98 step/s | mem 12.7GB
step   41600 | total 76.092 | gen 1.519 | disc 0.148 | disc_acc 0.954 | rep 0.123 | mtok 23232 | util 0.739 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.98 step/s | mem 12.7GB
step   41700 | total 77.381 | gen 1.545 | disc 0.149 | disc_acc 0.954 | rep 0.125 | mtok 23103 | util 0.732 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.92 step/s | mem 12.7GB
step   41800 | total 76.493 | gen 1.527 | disc 0.146 | disc_acc 0.955 | rep 0.124 | mtok 23366 | util 0.729 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.93 step/s | mem 12.7GB
step   41900 | total 75.009 | gen 1.497 | disc 0.145 | disc_acc 0.956 | rep 0.122 | mtok 23610 | util 0.730 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.94 step/s | mem 12.7GB
step   42000 | total 74.958 | gen 1.496 | disc 0.147 | disc_acc 0.955 | rep 0.122 | mtok 23194 | util 0.732 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.95 step/s | mem 12.7GB
step   42100 | total 76.149 | gen 1.520 | disc 0.148 | disc_acc 0.955 | rep 0.124 | mtok 23266 | util 0.736 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.96 step/s | mem 12.7GB
step   42200 | total 76.361 | gen 1.524 | disc 0.148 | disc_acc 0.954 | rep 0.124 | mtok 23053 | util 0.736 | lr_m 4.80e-04 | lr_c 4.80e-05 | 3.96 step/s | mem 12.7GB
step   42300 | total 77.154 | gen 1.540 | disc 0.147 | disc_acc 0.955 | rep 0.125 | mtok 23276 | util 0.730 | lr_m 4.80e-04 | lr_c 4.80e-05 | 4.00 step/s | mem 12.7GB
step   42400 | total 75.319 | gen 1.503 | disc 0.145 | disc_acc 0.956 | rep 0.122 | mtok 23386 | util 0.727 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.94 step/s | mem 12.7GB
step   42500 | total 73.642 | gen 1.470 | disc 0.145 | disc_acc 0.956 | rep 0.121 | mtok 23463 | util 0.732 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.99 step/s | mem 12.7GB
step   42600 | total 76.451 | gen 1.526 | disc 0.149 | disc_acc 0.954 | rep 0.123 | mtok 23045 | util 0.737 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.99 step/s | mem 12.7GB
step   42700 | total 75.945 | gen 1.516 | disc 0.148 | disc_acc 0.954 | rep 0.123 | mtok 23179 | util 0.739 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.99 step/s | mem 12.7GB
step   42800 | total 77.052 | gen 1.538 | disc 0.147 | disc_acc 0.955 | rep 0.125 | mtok 23245 | util 0.730 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.99 step/s | mem 12.7GB
step   42900 | total 75.950 | gen 1.516 | disc 0.146 | disc_acc 0.955 | rep 0.123 | mtok 23421 | util 0.729 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.99 step/s | mem 12.7GB
step   43000 | total 73.811 | gen 1.473 | disc 0.146 | disc_acc 0.955 | rep 0.121 | mtok 23548 | util 0.734 | lr_m 4.79e-04 | lr_c 4.79e-05 | 3.94 step/s | mem 12.7GB
step   43100 | total 75.479 | gen 1.507 | disc 0.148 | disc_acc 0.955 | rep 0.122 | mtok 23106 | util 0.740 | lr_m 4.79e-04 | lr_c 4.79e-05 | 4.00 step/s | mem 12.7GB
step   43200 | total 75.779 | gen 1.513 | disc 0.148 | disc_acc 0.954 | rep 0.123 | mtok 23144 | util 0.737 | lr_m 4.79e-04 | lr_c 4.79e-05 | 4.00 step/s | mem 12.7GB
